code_dantai,code_region,code_pref,code_muni,name_pref,name_muni,name_muni_kana
215031,85,21,503,岐阜県,川辺町,ｶﾜﾍﾞﾁｮｳ
215040,85,21,504,岐阜県,七宗町,ﾋﾁｿｳﾁｮｳ
215058,85,21,505,岐阜県,八百津町,ﾔｵﾂﾁｮｳ
215066,85,21,506,岐阜県,白川町,ｼﾗｶﾜﾁｮｳ
215074,85,21,507,岐阜県,東白川村,ﾋｶﾞｼｼﾗｶﾜﾑﾗ
215210,85,21,521,岐阜県,御嵩町,ﾐﾀｹﾁｮｳ
216046,85,21,604,岐阜県,白川村,ｼﾗｶﾜﾑﾗ
220001,85,22,0,静岡県,,
221007,85,22,100,静岡県,静岡市,ｼｽﾞｵｶｼ
221309,85,22,130,静岡県,浜松市,ﾊﾏﾏﾂｼ
222038,85,22,203,静岡県,沼津市,ﾇﾏﾂﾞｼ
222054,85,22,205,静岡県,熱海市,ｱﾀﾐｼ
222062,85,22,206,静岡県,三島市,ﾐｼﾏｼ
222071,85,22,207,静岡県,富士宮市,ﾌｼﾞﾉﾐﾔｼ
222089,85,22,208,静岡県,伊東市,ｲﾄｳｼ
222097,85,22,209,静岡県,島田市,ｼﾏﾀﾞｼ
222101,85,22,210,静岡県,富士市,ﾌｼﾞｼ
222119,85,22,211,静岡県,磐田市,ｲﾜﾀｼ
222127,85,22,212,静岡県,焼津市,ﾔｲﾂﾞｼ
222135,85,22,213,静岡県,掛川市,ｶｹｶﾞﾜｼ
222143,85,22,214,静岡県,藤枝市,ﾌｼﾞｴﾀﾞｼ
222151,85,22,215,静岡県,御殿場市,ｺﾞﾃﾝﾊﾞｼ
222160,85,22,216,静岡県,袋井市,ﾌｸﾛｲｼ
222194,85,22,219,静岡県,下田市,ｼﾓﾀﾞｼ
222208,85,22,220,静岡県,裾野市,ｽｿﾉｼ
222216,85,22,221,静岡県,湖西市,ｺｻｲｼ
222224,85,22,222,静岡県,伊豆市,ｲｽﾞｼ
222232,85,22,223,静岡県,御前崎市,ｵﾏｴｻﾞｷｼ
222241,85,22,224,静岡県,菊川市,ｷｸｶﾞﾜｼ
222259,85,22,225,静岡県,伊豆の国市,ｲｽﾞﾉｸﾆｼ
222267,85,22,226,静岡県,牧之原市,ﾏｷﾉﾊﾗｼ
223018,85,22,301,静岡県,東伊豆町,ﾋｶﾞｼｲｽﾞﾁｮｳ
223026,85,22,302,静岡県,河津町,ｶﾜﾂﾞﾁｮｳ
223042,85,22,304,静岡県,南伊豆町,ﾐﾅﾐｲｽﾞﾁｮｳ
223051,85,22,305,静岡県,松崎町,ﾏﾂｻﾞｷﾁｮｳ
223069,85,22,306,静岡県,西伊豆町,ﾆｼｲｽﾞﾁｮｳ
223255,85,22,325,静岡県,函南町,ｶﾝﾅﾐﾁｮｳ
223417,85,22,341,静岡県,清水町,ｼﾐｽﾞﾁｮｳ
223425,85,22,342,静岡県,長泉町,ﾅｶﾞｲｽﾞﾐﾁｮｳ
223441,85,22,344,静岡県,小山町,ｵﾔﾏﾁｮｳ
224243,85,22,424,静岡県,吉田町,ﾖｼﾀﾞﾁｮｳ
224294,85,22,429,静岡県,川根本町,ｶﾜﾈﾎﾝﾁｮｳ
224618,85,22,461,静岡県,森町,ﾓﾘﾏﾁ
230006,85,23,0,愛知県,,
231002,85,23,100,愛知県,名古屋市,ﾅｺﾞﾔｼ
232017,85,23,201,愛知県,豊橋市,ﾄﾖﾊｼｼ
232025,85,23,202,愛知県,岡崎市,ｵｶｻﾞｷｼ
232033,85,23,203,愛知県,一宮市,ｲﾁﾉﾐﾔｼ
232041,85,23,204,愛知県,瀬戸市,ｾﾄｼ
232050,85,23,205,愛知県,半田市,ﾊﾝﾀﾞｼ
232068,85,23,206,愛知県,春日井市,ｶｽｶﾞｲｼ
232076,85,23,207,愛知県,豊川市,ﾄﾖｶﾜｼ
232084,85,23,208,愛知県,津島市,ﾂｼﾏｼ
232092,85,23,209,愛知県,碧南市,ﾍｷﾅﾝｼ
232106,85,23,210,愛知県,刈谷市,ｶﾘﾔｼ
232114,85,23,211,愛知県,豊田市,ﾄﾖﾀｼ
232122,85,23,212,愛知県,安城市,ｱﾝｼﾞｮｳｼ
232131,85,23,213,愛知県,西尾市,ﾆｼｵｼ
232149,85,23,214,愛知県,蒲郡市,ｶﾞﾏｺﾞｵﾘｼ
232157,85,23,215,愛知県,犬山市,ｲﾇﾔﾏｼ
232165,85,23,216,愛知県,常滑市,ﾄｺﾅﾒｼ
232173,85,23,217,愛知県,江南市,ｺｳﾅﾝｼ
232190,85,23,219,愛知県,小牧市,ｺﾏｷｼ
232203,85,23,220,愛知県,稲沢市,ｲﾅｻﾞﾜｼ
232211,85,23,221,愛知県,新城市,ｼﾝｼﾛｼ
232220,85,23,222,愛知県,東海市,ﾄｳｶｲｼ
232238,85,23,223,愛知県,大府市,ｵｵﾌﾞｼ
232246,85,23,224,愛知県,知多市,ﾁﾀｼ
232254,85,23,225,愛知県,知立市,ﾁﾘｭｳｼ
232262,85,23,226,愛知県,尾張旭市,ｵﾜﾘｱｻﾋｼ
232271,85,23,227,愛知県,高浜市,ﾀｶﾊﾏｼ
232289,85,23,228,愛知県,岩倉市,ｲﾜｸﾗｼ
232297,85,23,229,愛知県,豊明市,ﾄﾖｱｹｼ
232301,85,23,230,愛知県,日進市,ﾆｯｼﾝｼ
232319,85,23,231,愛知県,田原市,ﾀﾊﾗｼ
232327,85,23,232,愛知県,愛西市,ｱｲｻｲｼ
232335,85,23,233,愛知県,清須市,ｷﾖｽｼ
232343,85,23,234,愛知県,北名古屋市,ｷﾀﾅｺﾞﾔｼ
232351,85,23,235,愛知県,弥富市,ﾔﾄﾐｼ
232360,85,23,236,愛知県,みよし市,ﾐﾖｼｼ
232378,85,23,237,愛知県,あま市,ｱﾏｼ
232386,85,23,238,愛知県,長久手市,ﾅｶﾞｸﾃｼ
233021,85,23,302,愛知県,東郷町,ﾄｳｺﾞｳﾁｮｳ
233421,85,23,342,愛知県,豊山町,ﾄﾖﾔﾏﾁｮｳ
233617,85,23,361,愛知県,大口町,ｵｵｸﾞﾁﾁｮｳ
233625,85,23,362,愛知県,扶桑町,ﾌｿｳﾁｮｳ
234249,85,23,424,愛知県,大治町,ｵｵﾊﾙﾁｮｳ
234257,85,23,425,愛知県,蟹江町,ｶﾆｴﾁｮｳ
234273,85,23,427,愛知県,飛島村,ﾄﾋﾞｼﾏﾑﾗ
234419,85,23,441,愛知県,阿久比町,ｱｸﾞｲﾁｮｳ
234427,85,23,442,愛知県,東浦町,ﾋｶﾞｼｳﾗﾁｮｳ
234451,85,23,445,愛知県,南知多町,ﾐﾅﾐﾁﾀﾁｮｳ
234460,85,23,446,愛知県,美浜町,ﾐﾊﾏﾁｮｳ
234478,85,23,447,愛知県,武豊町,ﾀｹﾄﾖﾁｮｳ
235016,85,23,501,愛知県,幸田町,ｺｳﾀﾁｮｳ
235610,85,23,561,愛知県,設楽町,ｼﾀﾗﾁｮｳ
235628,85,23,562,愛知県,東栄町,ﾄｳｴｲﾁｮｳ
235636,85,23,563,愛知県,豊根村,ﾄﾖﾈﾑﾗ
240001,85,24,0,三重県,,
242012,85,24,201,三重県,津市,ﾂｼ
242021,85,24,202,三重県,四日市市,ﾖｯｶｲﾁｼ
242039,85,24,203,三重県,伊勢市,ｲｾｼ
242047,85,24,204,三重県,松阪市,ﾏﾂｻｶｼ
242055,85,24,205,三重県,桑名市,ｸﾜﾅｼ
242071,85,24,207,三重県,鈴鹿市,ｽｽﾞｶｼ
242080,85,24,208,三重県,名張市,ﾅﾊﾞﾘｼ
242098,85,24,209,三重県,尾鷲市,ｵﾜｾｼ
242101,85,24,210,三重県,亀山市,ｶﾒﾔﾏｼ
242110,85,24,211,三重県,鳥羽市,ﾄﾊﾞｼ
242128,85,24,212,三重県,熊野市,ｸﾏﾉｼ
242144,85,24,214,三重県,いなべ市,ｲﾅﾍﾞｼ
242152,85,24,215,三重県,志摩市,ｼﾏｼ
242161,85,24,216,三重県,伊賀市,ｲｶﾞｼ
243035,85,24,303,三重県,木曽岬町,ｷｿｻｷﾁｮｳ
243248,85,24,324,三重県,東員町,ﾄｳｲﾝﾁｮｳ
243418,85,24,341,三重県,菰野町,ｺﾓﾉﾁｮｳ
243434,85,24,343,三重県,朝日町,ｱｻﾋﾁｮｳ
243442,85,24,344,三重県,川越町,ｶﾜｺﾞｴﾁｮｳ
244414,85,24,441,三重県,多気町,ﾀｷﾁｮｳ
244422,85,24,442,三重県,明和町,ﾒｲﾜﾁｮｳ
244431,85,24,443,三重県,大台町,ｵｵﾀﾞｲﾁｮｳ
244619,85,24,461,三重県,玉城町,ﾀﾏｷﾁｮｳ
244708,85,24,470,三重県,度会町,ﾜﾀﾗｲﾁｮｳ
244716,85,24,471,三重県,大紀町,ﾀｲｷﾁｮｳ
244724,85,24,472,三重県,南伊勢町,ﾐﾅﾐｲｾﾁｮｳ
245437,85,24,543,三重県,紀北町,ｷﾎｸﾁｮｳ
245615,85,24,561,三重県,御浜町,ﾐﾊﾏﾁｮｳ
245623,85,24,562,三重県,紀宝町,ｷﾎｳﾁｮｳ
250007,86,25,0,滋賀県,,
252018,86,25,201,滋賀県,大津市,ｵｵﾂｼ
252026,86,25,202,滋賀県,彦根市,ﾋｺﾈｼ
252034,86,25,203,滋賀県,長浜市,ﾅｶﾞﾊﾏｼ
252042,86,25,204,滋賀県,近江八幡市,ｵｳﾐﾊﾁﾏﾝｼ
252069,86,25,206,滋賀県,草津市,ｸｻﾂｼ
252077,86,25,207,滋賀県,守山市,ﾓﾘﾔﾏｼ
252085,86,25,208,滋賀県,栗東市,ﾘｯﾄｳｼ
252093,86,25,209,滋賀県,甲賀市,ｺｳｶｼ
252107,86,25,210,滋賀県,野洲市,ﾔｽｼ
252115,86,25,211,滋賀県,湖南市,ｺﾅﾝｼ
252123,86,25,212,滋賀県,高島市,ﾀｶｼﾏｼ
252131,86,25,213,滋賀県,東近江市,ﾋｶﾞｼｵｳﾐｼ
252140,86,25,214,滋賀県,米原市,ﾏｲﾊﾞﾗｼ
253839,86,25,383,滋賀県,日野町,ﾋﾉﾁｮｳ
253847,86,25,384,滋賀県,竜王町,ﾘﾕｳｵｳﾁｮｳ
254258,86,25,425,滋賀県,愛荘町,ｱｲｼｮｳﾁｮｳ
254410,86,25,441,滋賀県,豊郷町,ﾄﾖｻﾄﾁｮｳ
254428,86,25,442,滋賀県,甲良町,ｺｳﾗﾁｮｳ
254436,86,25,443,滋賀県,多賀町,ﾀｶﾞﾁｮｳ
260002,86,26,0,京都府,,
261009,86,26,100,京都府,京都市,ｷｮｳﾄｼ
262013,86,26,201,京都府,福知山市,ﾌｸﾁﾔﾏｼ
262021,86,26,202,京都府,舞鶴市,ﾏｲﾂﾞﾙｼ
262030,86,26,203,京都府,綾部市,ｱﾔﾍﾞｼ
262048,86,26,204,京都府,宇治市,ｳｼﾞｼ
262056,86,26,205,京都府,宮津市,ﾐﾔﾂﾞｼ
262064,86,26,206,京都府,亀岡市,ｶﾒｵｶｼ
262072,86,26,207,京都府,城陽市,ｼﾞｮｳﾖｳｼ
262081,86,26,208,京都府,向日市,ﾑｺｳｼ
262099,86,26,209,京都府,長岡京市,ﾅｶﾞｵｶｷｮｳｼ
262102,86,26,210,京都府,八幡市,ﾔﾜﾀｼ
262111,86,26,211,京都府,京田辺市,ｷｮｳﾀﾅﾍﾞｼ
262129,86,26,212,京都府,京丹後市,ｷｮｳﾀﾝｺﾞｼ
262137,86,26,213,京都府,南丹市,ﾅﾝﾀﾝｼ
262145,86,26,214,京都府,木津川市,ｷﾂﾞｶﾞﾜｼ
263036,86,26,303,京都府,大山崎町,ｵｵﾔﾏｻﾞｷﾁｮｳ
263222,86,26,322,京都府,久御山町,ｸﾐﾔﾏﾁｮｳ
263435,86,26,343,京都府,井手町,ｲﾃﾞﾁｮｳ
263443,86,26,344,京都府,宇治田原町,ｳｼﾞﾀﾜﾗﾁｮｳ
263648,86,26,364,京都府,笠置町,ｶｻｷﾞﾁｮｳ
263656,86,26,365,京都府,和束町,ﾜﾂﾞｶﾁｮｳ
263664,86,26,366,京都府,精華町,ｾｲｶﾁｮｳ
263672,86,26,367,京都府,南山城村,ﾐﾅﾐﾔﾏｼﾛﾑﾗ
264075,86,26,407,京都府,京丹波町,ｷｮｳﾀﾝﾊﾞﾁｮｳ
264636,86,26,463,京都府,伊根町,ｲﾈﾁｮｳ
264652,86,26,465,京都府,与謝野町,ﾖｻﾉﾁｮｳ
270008,86,27,0,大阪府,,
271004,86,27,100,大阪府,大阪市,ｵｵｻｶｼ
271403,86,27,140,大阪府,堺市,ｻｶｲｼ
272027,86,27,202,大阪府,岸和田市,ｷｼﾜﾀﾞｼ
272035,86,27,203,大阪府,豊中市,ﾄﾖﾅｶｼ
272043,86,27,204,大阪府,池田市,ｲｹﾀﾞｼ
272051,86,27,205,大阪府,吹田市,ｽｲﾀｼ
272060,86,27,206,大阪府,泉大津市,ｲｽﾞﾐｵｵﾂｼ
272078,86,27,207,大阪府,高槻市,ﾀｶﾂｷｼ
272086,86,27,208,大阪府,貝塚市,ｶｲﾂﾞｶｼ
272094,86,27,209,大阪府,守口市,ﾓﾘｸﾞﾁｼ
272108,86,27,210,大阪府,枚方市,ﾋﾗｶﾀｼ
272116,86,27,211,大阪府,茨木市,ｲﾊﾞﾗｷｼ
272124,86,27,212,大阪府,八尾市,ﾔｵｼ
272132,86,27,213,大阪府,泉佐野市,ｲｽﾞﾐｻﾉｼ
272141,86,27,214,大阪府,富田林市,ﾄﾝﾀﾞﾊﾞﾔｼｼ
272159,86,27,215,大阪府,寝屋川市,ﾈﾔｶﾞﾜｼ
272167,86,27,216,大阪府,河内長野市,ｶﾜﾁﾅｶﾞﾉｼ
272175,86,27,217,大阪府,松原市,ﾏﾂﾊﾞﾗｼ
272183,86,27,218,大阪府,大東市,ﾀﾞｲﾄｳｼ
272191,86,27,219,大阪府,和泉市,ｲｽﾞﾐｼ
272205,86,27,220,大阪府,箕面市,ﾐﾉｵｼ
272213,86,27,221,大阪府,柏原市,ｶｼﾜﾗｼ
272221,86,27,222,大阪府,羽曳野市,ﾊﾋﾞｷﾉｼ
272230,86,27,223,大阪府,門真市,ｶﾄﾞﾏｼ
272248,86,27,224,大阪府,摂津市,ｾｯﾂｼ
272256,86,27,225,大阪府,高石市,ﾀｶｲｼｼ
272264,86,27,226,大阪府,藤井寺市,ﾌｼﾞｲﾃﾞﾗｼ
272272,86,27,227,大阪府,東大阪市,ﾋｶﾞｼｵｵｻｶｼ
272281,86,27,228,大阪府,泉南市,ｾﾝﾅﾝｼ
272299,86,27,229,大阪府,四條畷市,ｼｼﾞﾖｳﾅﾜﾃｼ
272302,86,27,230,大阪府,交野市,ｶﾀﾉｼ
272311,86,27,231,大阪府,大阪狭山市,ｵｵｻｶｻﾔﾏｼ
272329,86,27,232,大阪府,阪南市,ﾊﾝﾅﾝｼ
273015,86,27,301,大阪府,島本町,ｼﾏﾓﾄﾁｮｳ
273210,86,27,321,大阪府,豊能町,ﾄﾖﾉﾁｮｳ
273228,86,27,322,大阪府,能勢町,ﾉｾﾁｮｳ
273414,86,27,341,大阪府,忠岡町,ﾀﾀﾞｵｶﾁｮｳ
273619,86,27,361,大阪府,熊取町,ｸﾏﾄﾘﾁｮｳ
273627,86,27,362,大阪府,田尻町,ﾀｼﾞﾘﾁｮｳ
273660,86,27,366,大阪府,岬町,ﾐｻｷﾁｮｳ
273813,86,27,381,大阪府,太子町,ﾀｲｼﾁｮｳ
273821,86,27,382,大阪府,河南町,ｶﾅﾝﾁｮｳ
273830,86,27,383,大阪府,千早赤阪村,ﾁﾊﾔｱｶｻｶﾑﾗ
280003,86,28,0,兵庫県,,
281000,86,28,100,兵庫県,神戸市,ｺｳﾍﾞｼ
282014,86,28,201,兵庫県,姫路市,ﾋﾒｼﾞｼ
282022,86,28,202,兵庫県,尼崎市,ｱﾏｶﾞｻｷｼ
282031,86,28,203,兵庫県,明石市,ｱｶｼｼ
282049,86,28,204,兵庫県,西宮市,ﾆｼﾉﾐﾔｼ
282057,86,28,205,兵庫県,洲本市,ｽﾓﾄｼ
282065,86,28,206,兵庫県,芦屋市,ｱｼﾔｼ
282073,86,28,207,兵庫県,伊丹市,ｲﾀﾐｼ
282081,86,28,208,兵庫県,相生市,ｱｲｵｲｼ
282090,86,28,209,兵庫県,豊岡市,ﾄﾖｵｶｼ
282103,86,28,210,兵庫県,加古川市,ｶｺｶﾞﾜｼ
282120,86,28,212,兵庫県,赤穂市,ｱｺｳｼ
282138,86,28,213,兵庫県,西脇市,ﾆｼﾜｷｼ
282146,86,28,214,兵庫県,宝塚市,ﾀｶﾗﾂﾞｶｼ
282154,86,28,215,兵庫県,三木市,ﾐｷｼ
282162,86,28,216,兵庫県,高砂市,ﾀｶｻｺﾞｼ
282171,86,28,217,兵庫県,川西市,ｶﾜﾆｼｼ
282189,86,28,218,兵庫県,小野市,ｵﾉｼ
282197,86,28,219,兵庫県,三田市,ｻﾝﾀﾞｼ
282201,86,28,220,兵庫県,加西市,ｶｻｲｼ
282219,86,28,221,兵庫県,丹波篠山市,ﾀﾝﾊﾞｻｻﾔﾏｼ
282227,86,28,222,兵庫県,養父市,ﾔﾌﾞｼ
282235,86,28,223,兵庫県,丹波市,ﾀﾝﾊﾞｼ
282243,86,28,224,兵庫県,南あわじ市,ﾐﾅﾐｱﾜｼﾞｼ
282251,86,28,225,兵庫県,朝来市,ｱｻｺﾞｼ
282260,86,28,226,兵庫県,淡路市,ｱﾜｼﾞｼ
282278,86,28,227,兵庫県,宍粟市,ｼｿｳｼ
282286,86,28,228,兵庫県,加東市,ｶﾄｳｼ
282294,86,28,229,兵庫県,たつの市,ﾀﾂﾉｼ
283011,86,28,301,兵庫県,猪名川町,ｲﾅｶﾞﾜﾁｮｳ
283657,86,28,365,兵庫県,多可町,ﾀｶﾁｮｳ
283819,86,28,381,兵庫県,稲美町,ｲﾅﾐﾁｮｳ
283827,86,28,382,兵庫県,播磨町,ﾊﾘﾏﾁｮｳ
284424,86,28,442,兵庫県,市川町,ｲﾁｶﾜﾁｮｳ
284432,86,28,443,兵庫県,福崎町,ﾌｸｻｷﾁｮｳ
284467,86,28,446,兵庫県,神河町,ｶﾐｶﾜﾁｮｳ
284645,86,28,464,兵庫県,太子町,ﾀｲｼﾁｮｳ
284815,86,28,481,兵庫県,上郡町,ｶﾐｺﾞｵﾘﾁｮｳ
285013,86,28,501,兵庫県,佐用町,ｻﾖｳﾁｮｳ
285854,86,28,585,兵庫県,香美町,ｶﾐﾁｮｳ
285862,86,28,586,兵庫県,新温泉町,ｼﾝｵﾝｾﾝﾁｮｳ
290009,86,29,0,奈良県,,
292010,86,29,201,奈良県,奈良市,ﾅﾗｼ
292028,86,29,202,奈良県,大和高田市,ﾔﾏﾄﾀｶﾀﾞｼ
292036,86,29,203,奈良県,大和郡山市,ﾔﾏﾄｺｵﾘﾔﾏｼ
292044,86,29,204,奈良県,天理市,ﾃﾝﾘｼ
292052,86,29,205,奈良県,橿原市,ｶｼﾊﾗｼ
292061,86,29,206,奈良県,桜井市,ｻｸﾗｲｼ
292079,86,29,207,奈良県,五條市,ｺﾞｼﾞｮｳｼ
292087,86,29,208,奈良県,御所市,ｺﾞｾｼ
292095,86,29,209,奈良県,生駒市,ｲｺﾏｼ
292109,86,29,210,奈良県,香芝市,ｶｼﾊﾞｼ
292117,86,29,211,奈良県,葛城市,ｶﾂﾗｷﾞｼ
292125,86,29,212,奈良県,宇陀市,ｳﾀﾞｼ
293229,86,29,322,奈良県,山添村,ﾔﾏｿﾞｴﾑﾗ
293423,86,29,342,奈良県,平群町,ﾍｸﾞﾘﾁｮｳ
293431,86,29,343,奈良県,三郷町,ｻﾝｺﾞｳﾁｮｳ
293440,86,29,344,奈良県,斑鳩町,ｲｶﾙｶﾞﾁｮｳ
293458,86,29,345,奈良県,安堵町,ｱﾝﾄﾞﾁｮｳ
293610,86,29,361,奈良県,川西町,ｶﾜﾆｼﾁｮｳ
293628,86,29,362,奈良県,三宅町,ﾐﾔｹﾁｮｳ
293636,86,29,363,奈良県,田原本町,ﾀﾜﾗﾓﾄﾁｮｳ
293857,86,29,385,奈良県,曽爾村,ｿﾆﾑﾗ
293865,86,29,386,奈良県,御杖村,ﾐﾂｴﾑﾗ
294012,86,29,401,奈良県,高取町,ﾀｶﾄﾘﾁｮｳ
294021,86,29,402,奈良県,明日香村,ｱｽｶﾑﾗ
294241,86,29,424,奈良県,上牧町,ｶﾝﾏｷﾁｮｳ
294250,86,29,425,奈良県,王寺町,ｵｳｼﾞﾁｮｳ
294268,86,29,426,奈良県,広陵町,ｺｳﾘﾖｳﾁｮｳ
294276,86,29,427,奈良県,河合町,ｶﾜｲﾁｮｳ
294411,86,29,441,奈良県,吉野町,ﾖｼﾉﾁｮｳ
294420,86,29,442,奈良県,大淀町,ｵｵﾖﾄﾞﾁｮｳ
294438,86,29,443,奈良県,下市町,ｼﾓｲﾁﾁｮｳ
294446,86,29,444,奈良県,黒滝村,ｸﾛﾀｷﾑﾗ
294462,86,29,446,奈良県,天川村,ﾃﾝｶﾜﾑﾗ
294471,86,29,447,奈良県,野迫川村,ﾉｾｶﾞﾜﾑﾗ
294497,86,29,449,奈良県,十津川村,ﾄﾂｶﾜﾑﾗ
294501,86,29,450,奈良県,下北山村,ｼﾓｷﾀﾔﾏﾑﾗ
294519,86,29,451,奈良県,上北山村,ｶﾐｷﾀﾔﾏﾑﾗ
294527,86,29,452,奈良県,川上村,ｶﾜｶﾐﾑﾗ
294535,86,29,453,奈良県,東吉野村,ﾋｶﾞｼﾖｼﾉﾑﾗ
300004,86,30,0,和歌山県,,
302015,86,30,201,和歌山県,和歌山市,ﾜｶﾔﾏｼ
302023,86,30,202,和歌山県,海南市,ｶｲﾅﾝｼ
302031,86,30,203,和歌山県,橋本市,ﾊｼﾓﾄｼ
302040,86,30,204,和歌山県,有田市,ｱﾘﾀﾞｼ
302058,86,30,205,和歌山県,御坊市,ｺﾞﾎﾞｳｼ
302066,86,30,206,和歌山県,田辺市,ﾀﾅﾍﾞｼ
302074,86,30,207,和歌山県,新宮市,ｼﾝｸﾞｳｼ
302082,86,30,208,和歌山県,紀の川市,ｷﾉｶﾜｼ
302091,86,30,209,和歌山県,岩出市,ｲﾜﾃﾞｼ
303046,86,30,304,和歌山県,紀美野町,ｷﾐﾉﾁｮｳ
303411,86,30,341,和歌山県,かつらぎ町,ｶﾂﾗｷﾞﾁｮｳ
303437,86,30,343,和歌山県,九度山町,ｸﾄﾞﾔﾏﾁｮｳ
303445,86,30,344,和歌山県,高野町,ｺｳﾔﾁｮｳ
303615,86,30,361,和歌山県,湯浅町,ﾕｱｻﾁｮｳ
303623,86,30,362,和歌山県,広川町,ﾋﾛｶﾞﾜﾁｮｳ
303666,86,30,366,和歌山県,有田川町,ｱﾘﾀﾞｶﾞﾜﾁｮｳ
303810,86,30,381,和歌山県,美浜町,ﾐﾊﾏﾁｮｳ
303828,86,30,382,和歌山県,日高町,ﾋﾀﾞｶﾁｮｳ
303836,86,30,383,和歌山県,由良町,ﾕﾗﾁｮｳ
303909,86,30,390,和歌山県,印南町,ｲﾅﾐﾁｮｳ
303917,86,30,391,和歌山県,みなべ町,ﾐﾅﾍﾞﾁｮｳ
303925,86,30,392,和歌山県,日高川町,ﾋﾀﾞｶｶﾞﾜﾁｮｳ
304018,86,30,401,和歌山県,白浜町,ｼﾗﾊﾏﾁｮｳ
304042,86,30,404,和歌山県,上富田町,ｶﾐﾄﾝﾀﾞﾁｮｳ
304069,86,30,406,和歌山県,すさみ町,ｽｻﾐﾁｮｳ
304212,86,30,421,和歌山県,那智勝浦町,ﾅﾁｶﾂｳﾗﾁｮｳ
304221,86,30,422,和歌山県,太地町,ﾀｲｼﾞﾁｮｳ
304247,86,30,424,和歌山県,古座川町,ｺｻﾞｶﾞﾜﾁｮｳ
304271,86,30,427,和歌山県,北山村,ｷﾀﾔﾏﾑﾗ
304280,86,30,428,和歌山県,串本町,ｸｼﾓﾄﾁｮｳ
310000,87,31,0,鳥取県,,
312011,87,31,201,鳥取県,鳥取市,ﾄｯﾄﾘｼ
312029,87,31,202,鳥取県,米子市,ﾖﾅｺﾞｼ
312037,87,31,203,鳥取県,倉吉市,ｸﾗﾖｼｼ
312045,87,31,204,鳥取県,境港市,ｻｶｲﾐﾅﾄｼ
313025,87,31,302,鳥取県,岩美町,ｲﾜﾐﾁｮｳ
313254,87,31,325,鳥取県,若桜町,ﾜｶｻﾁｮｳ
313289,87,31,328,鳥取県,智頭町,ﾁﾂﾞﾁｮｳ
313297,87,31,329,鳥取県,八頭町,ﾔｽﾞﾁｮｳ
313645,87,31,364,鳥取県,三朝町,ﾐｻｻﾁｮｳ
313700,87,31,370,鳥取県,湯梨浜町,ﾕﾘﾊﾏﾁｮｳ
313718,87,31,371,鳥取県,琴浦町,ｺﾄｳﾗﾁｮｳ
313726,87,31,372,鳥取県,北栄町,ﾎｸｴｲﾁｮｳ
313840,87,31,384,鳥取県,日吉津村,ﾋｴﾂﾞｿﾝ
313866,87,31,386,鳥取県,大山町,ﾀﾞｲｾﾝﾁｮｳ
313891,87,31,389,鳥取県,南部町,ﾅﾝﾌﾞﾁｮｳ
313904,87,31,390,鳥取県,伯耆町,ﾎｳｷﾁｮｳ
314013,87,31,401,鳥取県,日南町,ﾆﾁﾅﾝﾁｮｳ
314021,87,31,402,鳥取県,日野町,ﾋﾉﾁｮｳ
314030,87,31,403,鳥取県,江府町,ｺｳﾌﾁｮｳ
320005,87,32,0,島根県,,
322016,87,32,201,島根県,松江市,ﾏﾂｴｼ
322024,87,32,202,島根県,浜田市,ﾊﾏﾀﾞｼ
322032,87,32,203,島根県,出雲市,ｲｽﾞﾓｼ
322041,87,32,204,島根県,益田市,ﾏｽﾀﾞｼ
322059,87,32,205,島根県,大田市,ｵｵﾀﾞｼ
322067,87,32,206,島根県,安来市,ﾔｽｷﾞｼ
322075,87,32,207,島根県,江津市,ｺﾞｳﾂｼ
322091,87,32,209,島根県,雲南市,ｳﾝﾅﾝｼ
323438,87,32,343,島根県,奥出雲町,ｵｸｲｽﾞﾓﾁｮｳ
323861,87,32,386,島根県,飯南町,ｲｲﾅﾝﾁｮｳ
324418,87,32,441,島根県,川本町,ｶﾜﾓﾄﾏﾁ
324485,87,32,448,島根県,美郷町,ﾐｻﾄﾁｮｳ
324493,87,32,449,島根県,邑南町,ｵｵﾅﾝﾁｮｳ
325015,87,32,501,島根県,津和野町,ﾂﾜﾉﾁｮｳ
325058,87,32,505,島根県,吉賀町,ﾖｼｶﾁｮｳ
325252,87,32,525,島根県,海士町,ｱﾏﾁｮｳ
325261,87,32,526,島根県,西ノ島町,ﾆｼﾉｼﾏﾁｮｳ
325279,87,32,527,島根県,知夫村,ﾁﾌﾞﾑﾗ
325287,87,32,528,島根県,隠岐の島町,ｵｷﾉｼﾏﾁｮｳ
330001,87,33,0,岡山県,,
331007,87,33,100,岡山県,岡山市,ｵｶﾔﾏｼ
332020,87,33,202,岡山県,倉敷市,ｸﾗｼｷｼ
332038,87,33,203,岡山県,津山市,ﾂﾔﾏｼ
332046,87,33,204,岡山県,玉野市,ﾀﾏﾉｼ
332054,87,33,205,岡山県,笠岡市,ｶｻｵｶｼ
332071,87,33,207,岡山県,井原市,ｲﾊﾞﾗｼ
332089,87,33,208,岡山県,総社市,ｿｳｼﾞﾔｼ
332097,87,33,209,岡山県,高梁市,ﾀｶﾊｼｼ
332101,87,33,210,岡山県,新見市,ﾆｲﾐｼ
332119,87,33,211,岡山県,備前市,ﾋﾞｾﾞﾝｼ
332127,87,33,212,岡山県,瀬戸内市,ｾﾄｳﾁｼ
