code_pref,code_muni,name_muni,code_mesh3
13,228,あきる野市,5339
13,229,西東京市,5339
13,303,瑞穂町,5339
13,305,日の出町,5339
13,307,檜原村,5339
13,308,奥多摩町,5338
13,308,奥多摩町,5339
13,361,大島町,5239
13,362,利島村,5139
13,363,新島村,5139
13,364,神津島村,5038
13,364,神津島村,5139
13,381,三宅村,5139
13,382,御蔵島村,5039
13,401,八丈町,4939
13,402,青ヶ島村,4839
13,421,小笠原村,3036
13,421,小笠原村,3641
13,421,小笠原村,3653
13,421,小笠原村,3741
13,421,小笠原村,3841
13,421,小笠原村,3942
13,421,小笠原村,4040
13,421,小笠原村,4042
13,421,小笠原村,4142
13,999,境界未定地域,4440
13,999,境界未定地域,4540
13,999,境界未定地域,4739
13,999,境界未定地域,4740
14,100,横浜市,5239
14,100,横浜市,5339
14,101,横浜市鶴見区,5339
14,102,横浜市神奈川区,5339
14,103,横浜市西区,5339
14,104,横浜市中区,5339
14,105,横浜市南区,5339
14,106,横浜市保土ケ谷区,5339
14,107,横浜市磯子区,5339
14,108,横浜市金沢区,5239
14,108,横浜市金沢区,5339
14,109,横浜市港北区,5339
14,110,横浜市戸塚区,5339
14,111,横浜市港南区,5339
14,112,横浜市旭区,5339
14,113,横浜市緑区,5339
14,114,横浜市瀬谷区,5339
14,115,横浜市栄区,5339
14,116,横浜市泉区,5339
14,117,横浜市青葉区,5339
14,118,横浜市都筑区,5339
14,130,川崎市,5339
14,131,川崎市川崎区,5339
14,132,川崎市幸区,5339
14,133,川崎市中原区,5339
14,134,川崎市高津区,5339
14,135,川崎市多摩区,5339
14,136,川崎市宮前区,5339
14,137,川崎市麻生区,5339
14,150,相模原市,5339
14,151,相模原市緑区,5339
14,152,相模原市中央区,5339
14,153,相模原市南区,5339
14,201,横須賀市,5239
14,203,平塚市,5239
14,203,平塚市,5339
14,204,鎌倉市,5239
14,204,鎌倉市,5339
14,205,藤沢市,5239
14,205,藤沢市,5339
14,206,小田原市,5239
14,207,茅ヶ崎市,5239
14,207,茅ヶ崎市,5339
14,208,逗子市,5239
14,210,三浦市,5239
14,211,秦野市,5339
14,212,厚木市,5339
14,213,大和市,5339
14,214,伊勢原市,5339
14,215,海老名市,5339
14,216,座間市,5339
14,217,南足柄市,5239
14,217,南足柄市,5339
14,218,綾瀬市,5339
14,301,葉山町,5239
14,321,寒川町,5339
14,341,大磯町,5239
14,341,大磯町,5339
14,342,二宮町,5239
14,361,中井町,5239
14,361,中井町,5339
14,362,大井町,5239
14,362,大井町,5339
14,363,松田町,5339
14,364,山北町,5239
14,364,山北町,5338
14,364,山北町,5339
14,366,開成町,5239
14,366,開成町,5339
14,382,箱根町,5238
14,382,箱根町,5239
14,383,真鶴町,5239
14,384,湯河原町,5239
14,401,愛川町,5339
14,402,清川村,5339
15,100,新潟市,5638
15,100,新潟市,5639
15,100,新潟市,5739
15,101,新潟市北区,5639
15,101,新潟市北区,5739
15,102,新潟市東区,5639
15,103,新潟市中央区,5639
15,104,新潟市江南区,5639
15,105,新潟市秋葉区,5639
15,106,新潟市南区,5638
15,106,新潟市南区,5639
15,107,新潟市西区,5638
15,107,新潟市西区,5639
15,108,新潟市西蒲区,5638
15,202,長岡市,5538
15,202,長岡市,5638
15,202,長岡市,5639
15,204,三条市,5638
15,204,三条市,5639
15,205,柏崎市,5538
15,205,柏崎市,5638
15,206,新発田市,5639
15,206,新発田市,5739
15,208,小千谷市,5538
15,208,小千谷市,5638
15,209,加茂市,5638
15,209,加茂市,5639
15,210,十日町市,5538
15,211,見附市,5638
15,211,見附市,5639
15,212,村上市,5739
15,213,燕市,5638
15,216,糸魚川市,5537
15,216,糸魚川市,5538
15,217,妙高市,5538
15,218,五泉市,5639
15,222,上越市,5538
15,223,阿賀野市,5639
15,224,佐渡市,5638
15,224,佐渡市,5738
15,225,魚沼市,5538
15,225,魚沼市,5539
15,225,魚沼市,5638
15,225,魚沼市,5639
15,226,南魚沼市,5538
15,226,南魚沼市,5539
15,227,胎内市,5639
15,227,胎内市,5739
15,307,聖籠町,5639
15,307,聖籠町,5739
15,342,弥彦村,5638
15,361,田上町,5639
15,385,阿賀町,5639
15,405,出雲崎町,5638
15,461,湯沢町,5538
15,482,津南町,5538
15,504,刈羽村,5638
15,581,関川村,5639
15,581,関川村,5739
15,586,粟島浦村,5739
16,201,富山市,5437
16,201,富山市,5537
16,202,高岡市,5436
16,202,高岡市,5437
16,202,高岡市,5536
16,202,高岡市,5537
16,204,魚津市,5537
16,205,氷見市,5536
16,205,氷見市,5537
16,206,滑川市,5537
16,207,黒部市,5437
16,207,黒部市,5537
16,208,砺波市,5436
16,208,砺波市,5437
16,208,砺波市,5536
16,208,砺波市,5537
16,209,小矢部市,5436
16,209,小矢部市,5536
16,210,南砺市,5436
16,210,南砺市,5437
16,211,射水市,5437
16,211,射水市,5537
16,321,舟橋村,5537
16,322,上市町,5437
16,322,上市町,5537
16,323,立山町,5437
16,323,立山町,5537
16,342,入善町,5537
16,343,朝日町,5537
17,201,金沢市,5436
17,201,金沢市,5536
17,202,七尾市,5536
17,202,七尾市,5537
17,203,小松市,5436
17,204,輪島市,5536
17,204,輪島市,5636
17,204,輪島市,5637
17,205,珠洲市,5637
17,206,加賀市,5436
17,207,羽咋市,5536
17,209,かほく市,5536
17,210,白山市,5436
17,211,能美市,5436
17,212,野々市市,5436
17,324,川北町,5436
17,361,津幡町,5436
17,361,津幡町,5536
17,365,内灘町,5436
17,365,内灘町,5536
17,384,志賀町,5536
17,386,宝達志水町,5536
17,407,中能登町,5536
17,461,穴水町,5536
17,461,穴水町,5537
17,463,能登町,5536
17,463,能登町,5537
17,463,能登町,5636
17,463,能登町,5637
18,201,福井市,5335
18,201,福井市,5336
18,201,福井市,5435
18,201,福井市,5436
18,202,敦賀市,5335
18,202,敦賀市,5336
18,204,小浜市,5335
18,205,大野市,5336
18,205,大野市,5436
18,206,勝山市,5436
18,207,鯖江市,5336
18,207,鯖江市,5436
18,208,あわら市,5436
18,209,越前市,5336
18,210,坂井市,5436
18,322,永平寺町,5436
18,382,池田町,5336
18,404,南越前町,5336
18,423,越前町,5335
18,423,越前町,5336
18,423,越前町,5436
18,442,美浜町,5335
18,442,美浜町,5336
18,481,高浜町,5335
18,483,おおい町,5335
18,501,若狭町,5335
19,201,甲府市,5338
19,202,富士吉田市,5338
19,204,都留市,5338
19,204,都留市,5339
19,205,山梨市,5338
19,206,大月市,5338
19,206,大月市,5339
19,207,韮崎市,5338
19,208,南アルプス市,5338
19,209,北杜市,5338
19,210,甲斐市,5338
19,211,笛吹市,5338
19,212,上野原市,5338
19,212,上野原市,5339
19,213,甲州市,5338
19,214,中央市,5338
19,346,市川三郷町,5338
19,364,早川町,5238
19,364,早川町,5338
19,365,身延町,5238
19,365,身延町,5338
19,366,南部町,5238
19,366,南部町,5338
19,368,富士川町,5338
19,384,昭和町,5338
19,422,道志村,5338
19,422,道志村,5339
19,423,西桂町,5338
19,424,忍野村,5338
19,425,山中湖村,5338
19,429,鳴沢村,5338
19,430,富士河口湖町,5338
19,442,小菅村,5338
19,442,小菅村,5339
19,443,丹波山村,5338
20,201,長野市,5437
20,201,長野市,5438
20,201,長野市,5537
20,201,長野市,5538
20,202,松本市,5437
20,202,松本市,5438
20,203,上田市,5438
20,204,岡谷市,5437
20,204,岡谷市,5438
20,205,飯田市,5237
20,205,飯田市,5238
20,205,飯田市,5337
20,205,飯田市,5338
20,206,諏訪市,5338
20,206,諏訪市,5438
20,207,須坂市,5438
20,207,須坂市,5538
20,208,小諸市,5438
20,209,伊那市,5337
20,209,伊那市,5338
20,210,駒ヶ根市,5337
20,210,駒ヶ根市,5338
20,211,中野市,5538
20,212,大町市,5437
20,213,飯山市,5538
20,214,茅野市,5338
20,214,茅野市,5438
20,215,塩尻市,5337
20,215,塩尻市,5437
20,215,塩尻市,5438
20,217,佐久市,5438
20,218,千曲市,5438
20,219,東御市,5438
20,220,安曇野市,5437
20,303,小海町,5438
20,304,川上村,5338
20,305,南牧村,5338
20,305,南牧村,5438
20,306,南相木村,5338
20,306,南相木村,5438
20,307,北相木村,5438
20,309,佐久穂町,5438
20,321,軽井沢町,5438
20,323,御代田町,5438
20,324,立科町,5438
20,349,青木村,5438
20,350,長和町,5438
20,361,下諏訪町,5438
20,362,富士見町,5338
20,363,原村,5338
20,382,辰野町,5337
20,382,辰野町,5338
20,382,辰野町,5437
20,382,辰野町,5438
20,383,箕輪町,5337
20,383,箕輪町,5338
20,384,飯島町,5337
20,385,南箕輪村,5337
20,386,中川村,5337
20,386,中川村,5338
20,388,宮田村,5337
20,402,松川町,5337
20,402,松川町,5338
20,403,高森町,5337
20,404,阿南町,5237
20,404,阿南町,5337
20,407,阿智村,5337
20,409,平谷村,5237
20,409,平谷村,5337
20,410,根羽村,5237
20,411,下條村,5337
20,412,売木村,5237
20,413,天龍村,5237
20,414,泰阜村,5237
20,414,泰阜村,5337
20,415,喬木村,5337
20,416,豊丘村,5337
20,416,豊丘村,5338
20,417,大鹿村,5337
20,417,大鹿村,5338
20,422,上松町,5337
20,423,南木曽町,5337
20,425,木祖村,5337
20,425,木祖村,5437
20,429,王滝村,5337
20,430,大桑村,5337
20,432,木曽町,5337
20,432,木曽町,5437
20,446,麻績村,5437
20,446,麻績村,5438
20,448,生坂村,5437
20,450,山形村,5437
20,451,朝日村,5437
20,452,筑北村,5437
20,452,筑北村,5438
20,481,池田町,5437
20,482,松川村,5437
20,485,白馬村,5437
20,485,白馬村,5537
20,486,小谷村,5537
20,486,小谷村,5538
20,521,坂城町,5438
20,541,小布施町,5538
20,543,高山村,5438
20,543,高山村,5538
20,561,山ノ内町,5438
20,561,山ノ内町,5538
20,562,木島平村,5538
20,563,野沢温泉村,5538
20,583,信濃町,5538
20,588,小川村,5437
20,588,小川村,5438
20,588,小川村,5537
20,590,飯綱町,5538
20,602,栄村,5538
21,201,岐阜市,5336
21,202,大垣市,5236
21,202,大垣市,5336
21,203,高山市,5336
21,203,高山市,5337
21,203,高山市,5436
21,203,高山市,5437
21,204,多治見市,5237
21,204,多治見市,5337
21,205,関市,5336
21,205,関市,5337
21,206,中津川市,5337
21,207,美濃市,5336
21,208,瑞浪市,5237
21,208,瑞浪市,5337
21,209,羽島市,5236
21,209,羽島市,5336
21,210,恵那市,5237
21,210,恵那市,5337
21,211,美濃加茂市,5336
21,211,美濃加茂市,5337
21,212,土岐市,5237
21,212,土岐市,5337
21,213,各務原市,5336
21,214,可児市,5336
21,214,可児市,5337
21,215,山県市,5336
21,216,瑞穂市,5336
21,217,飛騨市,5436
21,217,飛騨市,5437
21,218,本巣市,5336
21,219,郡上市,5336
21,219,郡上市,5337
21,219,郡上市,5436
21,220,下呂市,5337
21,220,下呂市,5437
21,221,海津市,5236
21,302,岐南町,5336
21,303,笠松町,5336
21,341,養老町,5236
21,341,養老町,5336
21,361,垂井町,5236
21,361,垂井町,5336
21,362,関ケ原町,5236
21,362,関ケ原町,5336
21,381,神戸町,5336
21,382,輪之内町,5236
21,383,安八町,5236
21,383,安八町,5336
21,401,揖斐川町,5336
21,403,大野町,5336
21,404,池田町,5336
21,421,北方町,5336
21,501,坂祝町,5336
21,501,坂祝町,5337
21,502,富加町,5336
21,502,富加町,5337
21,503,川辺町,5337
21,504,七宗町,5337
21,505,八百津町,5337
21,506,白川町,5337
21,507,東白川村,5337
21,521,御嵩町,5337
21,604,白川村,5436
22,100,静岡市,5238
22,100,静岡市,5338
22,101,静岡市葵区,5338
22,102,静岡市駿河区,5238
22,103,静岡市清水区,5238
22,130,浜松市,5137
22,130,浜松市,5237
22,130,浜松市,5238
22,131,浜松市中区,5237
22,132,浜松市東区,5237
22,133,浜松市西区,5237
22,134,浜松市南区,5137
22,134,浜松市南区,5237
22,135,浜松市北区,5237
22,136,浜松市浜北区,5237
22,137,浜松市天竜区,5237
22,137,浜松市天竜区,5238
22,203,沼津市,5238
22,205,熱海市,5239
22,206,三島市,5238
22,206,三島市,5239
22,207,富士宮市,5238
22,207,富士宮市,5338
22,208,伊東市,5239
22,209,島田市,5238
22,210,富士市,5238
22,210,富士市,5338
22,211,磐田市,5137
22,211,磐田市,5237
22,212,焼津市,5238
22,213,掛川市,5137
22,213,掛川市,5138
22,213,掛川市,5237
22,213,掛川市,5238
22,214,藤枝市,5238
22,215,御殿場市,5238
22,215,御殿場市,5338
22,216,袋井市,5137
22,216,袋井市,5237
22,216,袋井市,5238
22,219,下田市,5138
22,219,下田市,5238
22,220,裾野市,5238
22,220,裾野市,5239
22,221,湖西市,5237
22,222,伊豆市,5238
22,222,伊豆市,5239
22,223,御前崎市,5138
22,223,御前崎市,5238
22,224,菊川市,5138
22,224,菊川市,5238
22,225,伊豆の国市,5238
22,225,伊豆の国市,5239
22,226,牧之原市,5138
22,226,牧之原市,5238
22,301,東伊豆町,5238
22,301,東伊豆町,5239
22,302,河津町,5238
22,302,河津町,5239
22,304,南伊豆町,5138
22,304,南伊豆町,5238
22,305,松崎町,5238
22,306,西伊豆町,5238
22,325,函南町,5238
22,325,函南町,5239
22,341,清水町,5238
22,342,長泉町,5238
22,344,小山町,5238
22,344,小山町,5239
22,344,小山町,5338
22,344,小山町,5339
22,424,吉田町,5238
22,429,川根本町,5237
22,429,川根本町,5238
22,429,川根本町,5338
22,461,森町,5237
22,461,森町,5238
23,100,名古屋市,5236
23,100,名古屋市,5237
23,101,名古屋市千種区,5236
23,102,名古屋市東区,5236
23,103,名古屋市北区,5236
23,104,名古屋市西区,5236
23,105,名古屋市中村区,5236
23,106,名古屋市中区,5236
23,107,名古屋市昭和区,5236
23,108,名古屋市瑞穂区,5236
23,109,名古屋市熱田区,5236
23,110,名古屋市中川区,5236
23,111,名古屋市港区,5236
23,112,名古屋市南区,5236
23,113,名古屋市守山区,5236
23,113,名古屋市守山区,5237
23,114,名古屋市緑区,5236
23,114,名古屋市緑区,5237
23,115,名古屋市名東区,5236
23,115,名古屋市名東区,5237
23,116,名古屋市天白区,5236
23,116,名古屋市天白区,5237
23,201,豊橋市,5137
23,201,豊橋市,5237
23,202,岡崎市,5237
23,203,一宮市,5236
23,203,一宮市,5336
23,204,瀬戸市,5237
23,205,半田市,5236
23,206,春日井市,5236
23,206,春日井市,5237
23,206,春日井市,5337
23,207,豊川市,5237
23,208,津島市,5236
23,209,碧南市,5236
23,209,碧南市,5237
23,210,刈谷市,5236
23,210,刈谷市,5237
23,211,豊田市,5237
23,212,安城市,5237
23,213,西尾市,5236
23,213,西尾市,5237
23,214,蒲郡市,5237
23,215,犬山市,5236
23,215,犬山市,5237
23,215,犬山市,5336
23,215,犬山市,5337
23,216,常滑市,5236
23,217,江南市,5236
23,217,江南市,5336
23,219,小牧市,5236
23,219,小牧市,5237
23,219,小牧市,5337
23,220,稲沢市,5236
23,221,新城市,5237
23,222,東海市,5236
23,223,大府市,5236
23,223,大府市,5237
23,224,知多市,5236
23,225,知立市,5237
23,226,尾張旭市,5237
23,227,高浜市,5236
23,227,高浜市,5237
23,228,岩倉市,5236
23,229,豊明市,5236
23,229,豊明市,5237
23,230,日進市,5237
23,231,田原市,5137
23,231,田原市,5237
23,232,愛西市,5236
23,233,清須市,5236
23,234,北名古屋市,5236
23,235,弥富市,5236
23,236,みよし市,5237
23,237,あま市,5236
23,238,長久手市,5237
23,302,東郷町,5237
23,342,豊山町,5236
23,361,大口町,5236
23,361,大口町,5336
23,362,扶桑町,5336
23,424,大治町,5236
23,425,蟹江町,5236
23,427,飛島村,5236
23,441,阿久比町,5236
23,442,東浦町,5236
23,445,南知多町,5136
23,445,南知多町,5137
23,445,南知多町,5236
23,445,南知多町,5237
23,446,美浜町,5236
23,447,武豊町,5236
23,501,幸田町,5237
23,561,設楽町,5237
23,562,東栄町,5237
23,563,豊根村,5237
23,999,境界未定地域,5236
24,201,津市,5136
24,201,津市,5236
24,202,四日市市,5236
24,203,伊勢市,5136
24,204,松阪市,5136
24,205,桑名市,5236
24,207,鈴鹿市,5236
24,208,名張市,5136
24,208,名張市,5236
24,209,尾鷲市,5036
24,209,尾鷲市,5136
24,210,亀山市,5236
24,211,鳥羽市,5136
24,212,熊野市,5035
24,212,熊野市,5036
24,212,熊野市,5135
24,212,熊野市,5136
24,214,いなべ市,5236
24,215,志摩市,5136
24,216,伊賀市,5136
24,216,伊賀市,5236
24,303,木曽岬町,5236
24,324,東員町,5236
24,341,菰野町,5236
24,343,朝日町,5236
24,344,川越町,5236
24,441,多気町,5136
24,442,明和町,5136
24,443,大台町,5136
24,461,玉城町,5136
24,470,度会町,5136
24,471,大紀町,5136
